state,latitude,longitude,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,ambience,parking,dietaryRestrictions,waiterService,smoking,caters,recommendedFor,goodForGroups,goodForKids,outdoorSeating
AZ,1,1,4,TRUE,full_bar,average,casual,2,FALSE,['intimate'],['lot'],,FALSE,,FALSE,['dinner'],TRUE,TRUE,TRUE
AZ,1,1,3,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['latenight'],TRUE,,FALSE
AZ,1,1,3,TRUE,none,quiet,casual,1,FALSE,['touristy'],['lot'],,FALSE,,FALSE,['breakfast'],TRUE,TRUE,FALSE
PA,2,2,4,TRUE,none,average,casual,1,FALSE,['casual'],['street'],,TRUE,outdoor,TRUE,['lunch'],TRUE,,FALSE
NC,1,2,4,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
AZ,1,1,3,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,TRUE,['dinner'],TRUE,,TRUE
WI,3,2,4,TRUE,full_bar,average,casual,2,FALSE,['casual'],['street'],,TRUE,,FALSE,['dinner'],FALSE,,FALSE
NV,1,1,2.5,TRUE,full_bar,quiet,casual,2,FALSE,['casual'],['garage'],,FALSE,,FALSE,['lunch'],TRUE,,FALSE
NV,1,1,3.5,FALSE,beer_and_wine,quiet,casual,1,FALSE,[],['lot'],,FALSE,,,"['latenight', 'lunch', 'dinner']",TRUE,,FALSE
NV,1,1,3.5,TRUE,none,quiet,casual,1,FALSE,[],[],,FALSE,,FALSE,[],FALSE,,FALSE
AZ,1,1,4,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['breakfast'],TRUE,,TRUE
AZ,1,1,3.5,TRUE,none,very_loud,casual,2,FALSE,['casual'],['garage'],,TRUE,,TRUE,['breakfast'],FALSE,,FALSE
AZ,1,1,3,TRUE,full_bar,loud,casual,2,FALSE,[],[],,,,,['lunch'],TRUE,,FALSE
NV,1,1,3.5,FALSE,full_bar,average,,2,,,['lot'],,,yes,,,TRUE,,FALSE
NC,1,2,2.5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,2,,,['lot'],,,,,,,,TRUE
AZ,1,1,4.5,FALSE,none,,,1,,,"['garage', 'street', 'validate', 'valet']",,,,,,,,FALSE
AZ,1,1,2,TRUE,none,,,2,,,['lot'],,,,,,,,TRUE
AZ,1,1,4,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
NV,1,1,4,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
AZ,1,1,4.5,TRUE,none,,,1,,,['street'],,TRUE,,,,,,FALSE
AZ,1,1,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,outdoor,TRUE,['breakfast'],TRUE,,TRUE
NV,1,1,2.5,FALSE,full_bar,average,casual,3,FALSE,['trendy'],"['garage', 'street', 'lot']",,TRUE,yes,,['latenight'],TRUE,,TRUE
AZ,1,1,3.5,TRUE,full_bar,average,casual,1,FALSE,['divey'],['lot'],,FALSE,outdoor,,['lunch'],TRUE,,TRUE
NV,1,1,3.5,TRUE,full_bar,very_loud,casual,2,FALSE,['casual'],['lot'],,TRUE,yes,FALSE,[],TRUE,,FALSE
AZ,1,1,3,TRUE,full_bar,average,casual,2,FALSE,[],['lot'],,FALSE,outdoor,TRUE,['latenight'],TRUE,,TRUE
AZ,1,1,2,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,FALSE,,FALSE,"['latenight', 'lunch', 'dinner']",TRUE,TRUE,FALSE
WI,3,2,4,TRUE,none,average,casual,1,FALSE,['casual'],"['street', 'lot']",,TRUE,,FALSE,['breakfast'],TRUE,TRUE,FALSE
QC,3,2,4,TRUE,full_bar,loud,casual,2,FALSE,['casual'],['street'],,TRUE,,FALSE,['brunch'],TRUE,,TRUE
NV,1,1,3,TRUE,beer_and_wine,quiet,casual,1,TRUE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,FALSE
PA,2,2,3,TRUE,full_bar,average,casual,2,FALSE,['casual'],['street'],,TRUE,,TRUE,['dinner'],TRUE,,FALSE
NV,1,1,4,TRUE,beer_and_wine,average,casual,2,FALSE,['casual'],"['street', 'lot']",,FALSE,,TRUE,['lunch'],TRUE,,TRUE
AZ,1,1,2.5,TRUE,none,very_loud,casual,1,FALSE,[],['lot'],,TRUE,,TRUE,['breakfast'],FALSE,,TRUE
AZ,1,1,4,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,FALSE,,FALSE,['lunch'],FALSE,,FALSE
NV,1,1,4.5,TRUE,none,loud,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['breakfast'],FALSE,,FALSE
NC,1,2,3,TRUE,full_bar,average,casual,2,FALSE,[],['lot'],,TRUE,,TRUE,"['lunch', 'dinner']",TRUE,,TRUE
PA,2,2,4.5,TRUE,none,average,casual,3,FALSE,['classy'],['street'],,FALSE,,FALSE,['dinner'],TRUE,,TRUE
NV,1,1,3.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
AZ,1,1,4,TRUE,none,quiet,casual,2,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
AZ,1,1,4,TRUE,beer_and_wine,average,casual,1,FALSE,['casual'],"['street', 'lot']",,TRUE,,FALSE,"['lunch', 'dinner']",TRUE,,TRUE
IL,2,2,3,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,FALSE,['lunch'],TRUE,,TRUE
NV,1,1,2.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,FALSE,['breakfast'],TRUE,,TRUE
NC,1,2,3,TRUE,none,average,casual,1,FALSE,[],['lot'],,FALSE,,FALSE,['brunch'],TRUE,,TRUE
NV,1,1,3.5,TRUE,none,quiet,casual,1,FALSE,['casual'],[],,TRUE,,,"['dessert', 'brunch']",TRUE,,FALSE
AZ,1,1,4,TRUE,none,average,casual,1,FALSE,['divey'],['lot'],,TRUE,,FALSE,['lunch'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['breakfast'],TRUE,,FALSE
AZ,1,1,3,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
WI,3,2,4,TRUE,beer_and_wine,quiet,casual,3,,[],['street'],,,,TRUE,[],FALSE,,TRUE
NC,1,2,3,TRUE,full_bar,very_loud,,2,,['casual'],[],,,outdoor,,,TRUE,,TRUE
PA,2,2,3,TRUE,none,,,1,,,"['street', 'lot']",,,,,,,,FALSE
NV,1,1,3.5,TRUE,none,,,2,,,['garage'],,,,,,,,FALSE
NV,1,1,4,TRUE,none,,,1,FALSE,,['lot'],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,2,,,['lot'],,,,,,,,TRUE
AZ,1,1,3,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,4.5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,2,,,['lot'],,TRUE,,,,,,FALSE
IL,2,2,4,TRUE,full_bar,loud,casual,1,FALSE,['casual'],['street'],,TRUE,outdoor,FALSE,"['latenight', 'lunch', 'dinner']",TRUE,FALSE,TRUE
AZ,1,1,3,FALSE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,outdoor,FALSE,"['latenight', 'dinner']",TRUE,,TRUE
WI,3,2,3.5,TRUE,full_bar,loud,casual,1,FALSE,['casual'],['lot'],,TRUE,outdoor,FALSE,['brunch'],TRUE,,TRUE
NV,1,1,3.5,TRUE,full_bar,average,casual,2,FALSE,['intimate'],['garage'],,TRUE,no,FALSE,['dinner'],TRUE,,FALSE
NC,1,2,3,FALSE,full_bar,loud,casual,2,FALSE,[],['street'],,TRUE,yes,FALSE,['latenight'],TRUE,,TRUE
NV,1,1,4.5,TRUE,full_bar,average,casual,1,FALSE,['casual'],['lot'],,TRUE,yes,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
IL,2,2,3.5,TRUE,full_bar,average,casual,2,FALSE,['trendy'],['street'],,TRUE,,FALSE,['dinner'],TRUE,FALSE,TRUE
AZ,1,1,4,TRUE,full_bar,average,casual,2,FALSE,['romantic'],['lot'],,TRUE,,TRUE,['dinner'],TRUE,,TRUE
AZ,1,1,3.5,TRUE,full_bar,average,casual,2,FALSE,['touristy'],"['street', 'valet']",,TRUE,no,TRUE,"['dinner', 'brunch']",TRUE,,TRUE
NC,1,2,3,TRUE,beer_and_wine,loud,casual,2,FALSE,['casual'],['lot'],,FALSE,,FALSE,['lunch'],TRUE,TRUE,FALSE
AZ,1,1,4,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['breakfast'],TRUE,,TRUE
PA,2,2,4,TRUE,beer_and_wine,average,casual,2,FALSE,['casual'],['street'],,TRUE,,TRUE,['lunch'],FALSE,,TRUE
AZ,1,1,3,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,TRUE,['dinner'],TRUE,,TRUE
NV,1,1,3,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
NV,1,1,3,TRUE,none,loud,casual,1,FALSE,[],[],,TRUE,,FALSE,[],TRUE,,FALSE
NC,1,2,3.5,TRUE,full_bar,average,casual,1,TRUE,['casual'],['lot'],,TRUE,,TRUE,['dinner'],TRUE,,TRUE
NV,1,1,3,FALSE,full_bar,quiet,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,TRUE
NV,1,1,3.5,TRUE,none,average,casual,2,FALSE,['casual'],['garage'],,FALSE,,TRUE,['brunch'],TRUE,,FALSE
AZ,1,1,3,TRUE,none,average,casual,1,TRUE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,loud,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
AZ,1,1,3,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,"['lunch', 'dinner']",TRUE,,FALSE
AZ,1,1,3.5,TRUE,full_bar,average,casual,2,FALSE,['trendy'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
AZ,1,1,4.5,FALSE,none,quiet,casual,1,FALSE,['divey'],['lot'],,FALSE,,,"['lunch', 'dinner']",TRUE,,TRUE
AZ,1,1,3.5,TRUE,none,average,casual,1,TRUE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
AZ,1,1,3,FALSE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,,,FALSE,['lunch'],TRUE,,TRUE
AZ,1,1,4,TRUE,full_bar,average,,2,,['casual'],['lot'],,,outdoor,,,TRUE,,TRUE
AZ,1,1,3.5,TRUE,none,,,2,,,['lot'],,,,,,,,TRUE
IL,2,2,3.5,TRUE,none,,,2,,,['street'],,,,,,,,TRUE
NV,1,1,3,TRUE,none,,,2,,,['lot'],,,,,,,,TRUE
WI,3,2,4,TRUE,none,,,1,,,['garage'],,TRUE,,,,,,TRUE
PA,2,2,4,TRUE,full_bar,average,casual,2,FALSE,['casual'],['street'],,TRUE,no,TRUE,"['latenight', 'dinner']",TRUE,,FALSE
AZ,1,1,4,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,no,FALSE,"['lunch', 'dinner']",TRUE,,TRUE
AZ,1,1,4.5,FALSE,full_bar,quiet,casual,2,FALSE,"['classy', 'upscale','casual']",['lot'],,TRUE,outdoor,,[],FALSE,,TRUE
NV,1,1,4,TRUE,full_bar,average,casual,3,FALSE,['trendy'],['garage'],,TRUE,no,FALSE,['dinner'],TRUE,,FALSE
PA,2,2,4,TRUE,none,average,casual,1,FALSE,['divey'],['street'],,TRUE,,FALSE,"['lunch', 'dinner']",TRUE,TRUE,FALSE
NV,1,1,4,TRUE,full_bar,average,casual,4,FALSE,['classy'],"['garage', 'valet']",,FALSE,,FALSE,['brunch'],TRUE,FALSE,FALSE
WI,3,2,4,TRUE,none,average,casual,1,FALSE,['casual'],"['garage', 'street']",,FALSE,outdoor,FALSE,['latenight'],TRUE,TRUE,FALSE
NV,1,1,3,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
AZ,1,1,3,TRUE,none,average,casual,1,FALSE,['divey'],['lot'],,FALSE,,FALSE,['breakfast'],TRUE,,FALSE
NV,1,1,1.5,TRUE,none,average,casual,1,FALSE,['casual'],[],,TRUE,,FALSE,['breakfast'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,TRUE,['dinner'],TRUE,,TRUE
AZ,1,1,4,TRUE,beer_and_wine,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,FALSE
NC,1,2,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,TRUE
NV,1,1,4,TRUE,none,loud,casual,1,TRUE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
NV,1,1,3,TRUE,none,average,casual,1,FALSE,['casual'],[],,FALSE,,TRUE,['brunch'],TRUE,,FALSE
NV,1,1,3,TRUE,none,loud,casual,2,FALSE,['casual'],[],,FALSE,,FALSE,['breakfast'],TRUE,,TRUE
NV,1,1,4,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,FALSE
AZ,1,1,4,TRUE,beer_and_wine,average,casual,1,TRUE,['casual'],['lot'],,FALSE,,,"['lunch', 'dinner']",TRUE,,FALSE
WI,3,2,4,TRUE,beer_and_wine,average,casual,2,FALSE,['casual'],['garage'],,TRUE,,FALSE,['lunch'],FALSE,,FALSE
NC,1,2,3,TRUE,full_bar,average,casual,2,FALSE,['casual'],['garage'],,TRUE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
AZ,1,1,4,TRUE,beer_and_wine,average,casual,2,FALSE,['trendy'],['lot'],,TRUE,,TRUE,['dinner'],TRUE,,FALSE
AZ,1,1,4,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['lunch'],TRUE,,FALSE
NV,1,1,3.5,TRUE,full_bar,average,casual,2,FALSE,['hipster'],"['garage', 'valet']",,,,FALSE,['dinner'],TRUE,,TRUE
IL,2,2,4.5,TRUE,full_bar,average,,2,,['casual'],['street'],,,outdoor,,,TRUE,,TRUE
AZ,1,1,4,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
AZ,1,1,4.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
AZ,1,1,4,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
NV,1,1,3.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
AZ,1,1,3,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
NV,1,1,5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
NC,1,2,4.5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,4,TRUE,none,,,2,,,['street'],,TRUE,,,,,,FALSE
AZ,1,1,2.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,outdoor,FALSE,['latenight'],TRUE,,TRUE
AZ,1,1,4,TRUE,beer_and_wine,average,casual,2,TRUE,['casual'],['lot'],,TRUE,no,TRUE,['lunch'],FALSE,TRUE,FALSE
WI,3,2,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,outdoor,TRUE,"['dinner', 'brunch']",TRUE,,TRUE
QC,3,2,3.5,TRUE,full_bar,loud,casual,2,FALSE,['trendy'],['street'],,TRUE,outdoor,FALSE,"['latenight', 'brunch']",TRUE,,TRUE
AZ,1,1,3,TRUE,none,average,casual,1,FALSE,[],['lot'],,TRUE,,FALSE,['breakfast'],TRUE,TRUE,TRUE
NV,1,1,3.5,TRUE,beer_and_wine,quiet,casual,2,TRUE,['casual'],['lot'],,TRUE,,FALSE,"['lunch', 'dinner']",TRUE,TRUE,FALSE
AZ,1,1,2.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,TRUE,FALSE
AZ,1,1,4,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,"['lunch', 'dinner']",TRUE,,TRUE
NV,1,1,2,TRUE,full_bar,loud,casual,2,FALSE,['casual'],['garage'],,TRUE,,FALSE,['dinner'],TRUE,,FALSE
AZ,1,1,4,TRUE,full_bar,average,casual,3,FALSE,['casual'],['lot'],,TRUE,,FALSE,"['lunch', 'dinner', 'brunch', 'breakfast']",TRUE,,TRUE
NV,1,1,2.5,TRUE,full_bar,average,dressy,4,FALSE,"['trendy', 'upscale']",['valet'],,FALSE,,FALSE,['dinner'],TRUE,,FALSE
NV,1,1,3.5,FALSE,beer_and_wine,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,TRUE
AZ,1,1,4.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,"['brunch', 'breakfast']",TRUE,,TRUE
AZ,1,1,4,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,TRUE,['dinner'],TRUE,,TRUE
NV,1,1,4,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['brunch'],TRUE,,FALSE
AZ,1,1,3,TRUE,none,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,['breakfast'],TRUE,,FALSE
NV,1,1,3.5,FALSE,full_bar,quiet,casual,2,FALSE,['trendy'],['garage'],,FALSE,,FALSE,['dinner'],TRUE,,TRUE
NV,1,1,4,TRUE,none,quiet,casual,1,FALSE,[],[],,,,TRUE,[],FALSE,,TRUE
AZ,1,1,4,TRUE,none,average,,1,,['hipster'],['lot'],,,no,,,TRUE,,TRUE
NV,1,1,4,TRUE,full_bar,very_loud,,1,,['casual'],['garage'],,,yes,,,TRUE,,FALSE
AZ,1,1,4.5,TRUE,none,quiet,,1,,['casual'],['lot'],,,outdoor,,,TRUE,,TRUE
AZ,1,1,4.5,TRUE,beer_and_wine,average,,2,,['divey'],['lot'],,,no,,,TRUE,,FALSE
NV,1,1,3,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,4,FALSE,none,,,1,,,['lot'],,TRUE,,,,,,FALSE
NC,1,2,3,TRUE,full_bar,very_loud,dressy,2,FALSE,['trendy'],['garage'],,TRUE,outdoor,FALSE,['latenight'],TRUE,,TRUE
AZ,1,1,3.5,FALSE,full_bar,loud,casual,2,FALSE,,"['street', 'valet']","['dairy-free', 'vegetarian']",TRUE,outdoor,,['latenight'],TRUE,FALSE,TRUE
AZ,1,1,2.5,TRUE,full_bar,average,casual,3,TRUE,['casual'],['lot'],,TRUE,,FALSE,['dinner'],TRUE,FALSE,FALSE
NC,1,2,4,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,TRUE,['dinner'],TRUE,,TRUE
AZ,1,1,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
NV,1,1,4,TRUE,none,average,casual,1,TRUE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,FALSE
AZ,1,1,3,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['breakfast'],FALSE,,FALSE
AZ,1,1,4,TRUE,beer_and_wine,average,casual,2,TRUE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,TRUE
NV,1,1,2.5,TRUE,none,quiet,casual,1,FALSE,[],[],,TRUE,,FALSE,['breakfast'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,FALSE,['dinner'],TRUE,,TRUE
AZ,1,1,4.5,TRUE,beer_and_wine,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,TRUE
AZ,1,1,3.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,TRUE
AZ,1,1,3.5,FALSE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
PA,2,2,4,TRUE,none,average,casual,2,FALSE,['casual'],['street'],,FALSE,,FALSE,['lunch'],FALSE,,FALSE
PA,2,2,4.5,TRUE,beer_and_wine,average,casual,2,FALSE,['casual'],"['garage', 'street', 'valet']",,FALSE,,FALSE,['lunch'],TRUE,,TRUE
NV,1,1,4.5,TRUE,none,average,casual,2,TRUE,['casual'],['lot'],,TRUE,,TRUE,['brunch'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,['breakfast'],TRUE,,TRUE
AZ,1,1,3.5,FALSE,full_bar,average,casual,3,FALSE,['trendy'],['street'],,TRUE,,,['dinner'],TRUE,,TRUE
AZ,1,1,3.5,TRUE,none,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,FALSE,['breakfast'],TRUE,,TRUE
NV,1,1,4.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['lunch'],TRUE,,TRUE
NV,1,1,3.5,TRUE,beer_and_wine,average,casual,1,FALSE,['casual'],['lot'],,,,,"['lunch', 'dinner']",TRUE,,FALSE
WI,3,2,4,TRUE,none,,,1,,,['street'],,,,,,,,TRUE
NV,1,1,4.5,FALSE,none,,,1,,,['lot'],,,,,,,,TRUE
WI,3,2,4.5,TRUE,none,,,1,FALSE,,['lot'],,,,,,,,FALSE
NV,1,1,3.5,TRUE,none,,,1,,,['garage'],,,,,,,,FALSE
NV,1,1,3,FALSE,none,,,3,,,['lot'],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
NV,1,1,4.5,TRUE,none,,,2,,,['lot'],,TRUE,,,,,,FALSE
AZ,1,1,3.5,TRUE,full_bar,average,casual,1,FALSE,['divey'],['lot'],,TRUE,outdoor,FALSE,['latenight'],TRUE,FALSE,TRUE
AZ,1,1,4.5,TRUE,full_bar,quiet,casual,2,FALSE,['trendy'],['lot'],,TRUE,outdoor,FALSE,['dessert'],TRUE,,FALSE
AZ,1,1,2.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],[],,TRUE,,TRUE,[],TRUE,,FALSE
AZ,1,1,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,['dinner'],TRUE,,TRUE
AZ,1,1,3.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['breakfast'],TRUE,,TRUE
AZ,1,1,3.5,TRUE,beer_and_wine,average,casual,1,TRUE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
NV,1,1,3.5,FALSE,full_bar,average,casual,2,TRUE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
AZ,1,1,3.5,FALSE,none,quiet,casual,1,FALSE,['casual'],[],,TRUE,,FALSE,"['dessert', 'lunch']",FALSE,,TRUE
AZ,1,1,3.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['breakfast'],TRUE,,TRUE
AZ,1,1,3.5,TRUE,beer_and_wine,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,"['dessert', 'lunch']",TRUE,,TRUE
NV,1,1,4.5,TRUE,beer_and_wine,quiet,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,['dinner'],TRUE,,FALSE
AZ,1,1,4.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['lunch'],TRUE,,TRUE
PA,2,2,3.5,TRUE,full_bar,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,TRUE
WI,3,2,4.5,TRUE,none,average,casual,1,FALSE,['casual'],['street'],,FALSE,,FALSE,['lunch'],FALSE,,FALSE
AZ,1,1,3.5,TRUE,none,average,formal,1,FALSE,[],[],,,,FALSE,[],TRUE,,FALSE
AZ,1,1,4,TRUE,full_bar,average,,1,,['casual'],['lot'],,,outdoor,,,TRUE,,TRUE
WI,3,2,3,TRUE,none,,,2,,,['lot'],,,,,,,,TRUE
AZ,1,1,4.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
AZ,1,1,1.5,FALSE,none,,,1,,,['lot'],,TRUE,,,,,,FALSE
PA,2,2,4,TRUE,full_bar,average,casual,2,FALSE,['casual'],['street'],,TRUE,no,FALSE,"['latenight', 'dinner']",TRUE,,FALSE
NV,1,1,3.5,FALSE,full_bar,loud,dressy,4,FALSE,['trendy'],"['garage', 'valet']",,TRUE,outdoor,,['dinner'],TRUE,,FALSE
NV,1,1,4,TRUE,full_bar,average,casual,2,FALSE,['divey'],['lot'],,TRUE,yes,FALSE,['latenight'],TRUE,FALSE,FALSE
NV,1,1,2.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['garage'],,TRUE,,FALSE,['breakfast'],TRUE,TRUE,FALSE
AZ,1,1,3,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,TRUE,TRUE
AZ,1,1,3.5,TRUE,none,loud,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['lunch'],TRUE,,TRUE
NC,1,2,4,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,TRUE
NV,1,1,2.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
NV,1,1,4.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
NV,1,1,3.5,TRUE,none,quiet,casual,1,TRUE,[],['lot'],,FALSE,,FALSE,['lunch'],TRUE,,TRUE
AZ,1,1,3,TRUE,none,very_loud,casual,1,TRUE,['casual'],['garage'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
NV,1,1,3.5,TRUE,beer_and_wine,loud,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,['breakfast'],TRUE,,FALSE
NV,1,1,3.5,TRUE,none,quiet,casual,2,FALSE,[],['lot'],,TRUE,,FALSE,['brunch'],TRUE,,FALSE
AZ,1,1,4,TRUE,beer_and_wine,average,casual,2,FALSE,['casual'],['lot'],,,,,['lunch'],TRUE,,TRUE
NV,1,1,3,FALSE,full_bar,very_loud,,3,,['hipster'],"['garage', 'valet']",,,yes,,,TRUE,,FALSE
AZ,1,1,3,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,4,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,1,,,['lot'],,TRUE,,,,,,FALSE
